acousticness,album_id,analysis_url,artists_id,artists_name,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type
0.0447,1BVZ2XAFhQeokenrpcq1vu,https://api.spotify.com/v1/audio-analysis/4p1UKkQQOeRafwDg53JAxa,['5lq5zGMwft3O3jtQxbd7gp'],Post Malone,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.686,1.0,162174.0,0.659,https://api.spotify.com/v1/tracks/4p1UKkQQOeRafwDg53JAxa,4p1UKkQQOeRafwDg53JAxa,0.0,1.0,0.0892,-9.377,"

Huh, yuh, ayee, lil bitch
Yuh, yuh, wait, yuh
All these hoe's wanna talk
Yuh, yuh, aye, yuh

Yea my bitch from planet Earth I'm from Venus
She give me brain like a nerd she a genius (huh)
? in my cup bitch I'm leanin' (lil bitch)
Xanax (gang) got me slumped, yea I'm geekin' (no re)
All these hoes wanna talk yea
All these hoes wanna sneak dis
Kyrptonite up in the blunt,  (gang) uh
What the fuck is a weekness (yea)
I got a lot of regrets yea, I'm being surrounded by demons (huh)
Woah, yuh, I flex on yo bitch then I'm leavin

Yuh, aye, all my diamonds are nebula
Woah, yuh, she hit my line, hit my cellular (she hit my cellular)
Wait, yuh, I do this shit on the regular (do it on the regular)
Woah, yea, I do this shit on the regular (yuh)
Yea, they sleepin' on me snorin' (sleepin')
VIP LIL REED is so important (so important)
I'm makin' money I'm like Dora I'm explorin' (I'm explorin')
I'm with yo bae and you that we in a foreign
(ayeee)

Yea my bitch from planet Earth I'm from Venus
She give me brain like a nerd she a genius (huh)
? in my cup bitch I'm leanin' (lil bitch)
Xanax (gang) got me slumped, yea I'm geekin' (no re)
All these hoes wanna talk yea
All these hoes wanna sneak dis
Kyrptonite up in the blunt (gang), uh
What the fuck is a weekness (yea)
I got a lot of regrets yea, I'm being surrounded by demons (huh)
Woah, yuh, I flex on yo bitch then I'm leavin (yuh)

I roll a backwood of the glue
Yea I'm with your boo (your boo)
I pull up in a Bentley coupe, walk in my Mt.Dew (my dew)
I'm posted with my fuckin' gang, I'm posted with my crew
(my gang)
We never gonna lose, yea they sleepin' on me snooze (they sleep)
I've been getting in all this shit, I been but on my grind (my grind)
I'm makin' money yea y'all ? I'm committing crimes --(wait)
Yea, yo bitch shes lookin' fine, and she a dime
Yea you know (yuh) she finna sniff the line
She like the cocaine
I feel like I'm a rockstar, I feel like Cobain
I fucked yo bae, I smoke this gas, I smoke this propane
(I smoke this propane)
I just want diamonds on my neck
I just want gold chains (i just want gold chains)
Yuh, woah, all you boys is so lame (yea you so lame)
Yuh, all you boys is so lame (yea, aye)
All you boys is so lame (aye, so lame)

Yea my bitch from planet Earth I'm from Venus (yuh)
She give me brain like a nerd she a genius (she a genius)
? in my cup bitch I'm leanin' (bitch im leanin')
Xanax got me slumped, yea I'm geekin'
All these hoes wanna talk yea
All these hoes wanna sneak dis
Kyrptonite up in the blunt (huh), uh
What the fuck is a weekness (yea)
I got a lot of regrets yea, I'm being surrounded by demons
Woah, yuh, I flex on yo bitch then I'm leavin
(Yea-- I flex on yo bitch then im leavin' --no re)
",1.0,Rockstar,hip_hop,41.0,https://p.scdn.co/mp3-preview/1039577f25acba7f1f1185eef3e0919a260819b1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.307,154.977,4.0,https://api.spotify.com/v1/tracks/4p1UKkQQOeRafwDg53JAxa,track_27,1.0,spotify:track:4p1UKkQQOeRafwDg53JAxa,0.716,track
0.0303,3QxX3NbWyLlLG6lP1xveL3,https://api.spotify.com/v1/audio-analysis/6oO7WMjD6kEvCITLbVj0mu,['5eAWCfyUhZtHHtBdNk56l1'],The Notorious B.I.G.,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HN', 'HU', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SK', 'SV', 'TN', 'TR', 'US', 'UY', 'ZA']",BE,0.274,1.0,189440.0,0.92,https://api.spotify.com/v1/tracks/6oO7WMjD6kEvCITLbVj0mu,6oO7WMjD6kEvCITLbVj0mu,0.000412,6.0,0.115,-4.096,"

Why don't you ask the kids at Tienanmen square?
Was Fashion the reason why they were there?
They disguise it, hypnotize it
Television made you buy it

I'm just sitting in my car and waiting for my

She's scared that I will take her away from there
Her dreams that her country left with no one there
Mesmerized the simple-minded
Propaganda leaves us blinded

I'm just sitting in my car and waiting for my girl
I'm just sitting in my car and waiting for my girl


I'm just sitting in my car and waiting for my girl
I'm just sitting in my car and waiting for my... girl
",1.0,Hypnotize,hip_hop,69.0,https://p.scdn.co/mp3-preview/134b723e412747c9f0319191c46df24fc40b856a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0489,153.986,4.0,https://api.spotify.com/v1/tracks/6oO7WMjD6kEvCITLbVj0mu,track_40,4.0,spotify:track:6oO7WMjD6kEvCITLbVj0mu,0.0397,track
0.161,3fUfLlnvi1phe0vKhDBKwM,https://api.spotify.com/v1/audio-analysis/7GdGBGwFMg21mY9kNpNKXI,['2efrqekWSHlvhATD50AG3m'],Travis Scott,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.506,1.0,169756.0,0.807,https://api.spotify.com/v1/tracks/7GdGBGwFMg21mY9kNpNKXI,7GdGBGwFMg21mY9kNpNKXI,0.0,8.0,0.114,-3.96,"

I fell in love in the sky
On the back of a dragon
It was magic
We were so high, I thought I'd die
'Cause I could see heaven
It was heaven
But it was all a dream
I woke up in my bed
It's so damn hot in here
I got your message read
They tattletale like feds
Just wanna be your friend
And go downtown in the evenin'
Sharin' secrets, I promise I'll keep them

Let's just stay inside my vehicle
I can drive wherever let's go
Your smile is my antidote
Your smile is my antidote
Let's just stay inside my vehicle
I can drive wherever let's go
Your smile is my antidote
Your smile is my antidote

Ridin' through the city like
We gon' rob a bank tonight
Like we ain't got work tonight
I got angels on my side
They ride or dies (so what I'm sayin')
We'll be just fine (so what you mean)
We'll be alright (so what you sayin', yeah)
(So what you sayin') we'll be just fine
So sweet like Krispy Kreme
So smooth like Mr. Softee
Come down my street, please
I got cash money

Let's just stay inside my vehicle
I can drive wherever let's go
Your smile is my antidote
Your smile is my antidote
Let's just stay inside my vehicle
I can drive wherever let's go
Your smile is my antidote
Your smile is my antidote

I don't play the keys like Alicia
But I rock the boat like Aaliyah
Of course I'ma charge for a feature
I don't even know ya
All this is musical theater
With all this drama in my life
I don't need that
You could take that back
Oh, you could take that back
",1.0,Antidote,hip_hop,60.0,https://p.scdn.co/mp3-preview/dc0903ab6c05556ecdd7eefa35d7c6dff5b82b0a?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.249,163.239,4.0,https://api.spotify.com/v1/tracks/7GdGBGwFMg21mY9kNpNKXI,track_3,2.0,spotify:track:7GdGBGwFMg21mY9kNpNKXI,0.394,track
0.0244,2gKQvajkEEaDtkqJ8FJ4uw,https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ,['6PXS4YHDkKvl1wkIl4V8DL'],Fetty Wap,"['AE', 'AR', 'BG', 'BH', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'CZ', 'DO', 'DZ', 'EC', 'EE', 'EG', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IL', 'JO', 'JP', 'KW', 'LB', 'LT', 'LV', 'MA', 'MT', 'MX', 'MY', 'NI', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PY', 'QA', 'RO', 'SA', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.746,1.0,222093.0,0.873,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,2d8JP84HNLKhmd6IYOoupQ,0.0,7.0,0.354,-3.803,"

RGF productions
Remy Boyz, yah-ah
1738, ayy

I'm like ""Hey, what's up? Hello"" (Ayy)
Seen yo pretty ass soon as you came in the door
I just wanna chill, got a sack for us to roll
Married to the money, introduced her to my stove
Showed her how to whip it, now she remixin' for low
She my trap queen, let her hit the bando
We be countin' up, watch how far them bands go
We just set a goal, talkin' matchin' Lambos
At 56 a gram, 5 a hundred grams though
Man, I swear I love her, how she work the damn pole
Hit the strip club, we be lettin' bands go
Everybody hatin', we just call them fans, though
In love with the money, I ain't never lettin' go

And I get high with my baby (My baby)
I just left the mall, I'm gettin' fly with my baby, yeah
And I can ride with my baby (My baby)
I be in the kitchen cookin' pies with my baby, yeah
And I can ride with my baby (My baby)
I just left the mall, I'm gettin' fly with my baby, yeah
And I can ride with my baby
I be in the kitchen cookin' pies

I'm like, ""Hey, what's up? Hello""
I hit the strip with my trap queen, 'cause all we know is bands
I just might snatch up a 'Rari and buy my boo a Lamb'
I just might snatch her a necklace, drop a couple on a ring
She ain't wantin' for nothin' because I got her everything
It's big ZooWap from the bando
Remind me where I can't go
Remy Boyz got the stamp though
Count up hella them bands though
Boy how far can your bands go?
Fetty Wap, I'm livin' 50 thousand K how I stand though
If you checkin' for my pockets I'm like…

And I get high with my baby (My baby)
I just left the mall, I'm gettin' fly with my baby, yeah
And I can ride with my baby (My baby)
I be in the kitchen cookin' pies with my baby, yeah
And I can ride with my baby (My baby)
I just left the mall, I'm gettin' fly with my baby, yeah
And I can ride with my baby (My baby)
I be in the kitchen cookin' pies

I'm like, ""Hey, what's up? Hello""
Seen yo pretty ass soon as you came in the door
I just wanna chill, got a sack for us to roll
Married to the money, introduced her to my stove
Showed her how to whip it, now she remixin' for low
She my trap queen, let her hit the bando
We be countin' up, watch how far them bands go
We just set a goal, talkin' matchin' Lambos
At 56 a gram, 5 a hundred grams though
Man, I swear I love her how she work the damn pole
Hit the strip club, we be lettin' bands go
Everybody hatin', we just call them fans though
In love with the money, I ain't never lettin' go

I be smokin' dope and you know Backwoods what I roll
Remy Boyz, Fetty eatin' shit up, that's fasho
I'll run in ya house, then I'll fuck your ho
'Cause Remy Boyz or nothin'
Re-Re-Remy Boyz or nothin', yeah

Yeah, you hear my boy
Soundin' like a zillion bucks on the track
I got whatever on my boy, whatever
Put your money where your mouth is
Money on the wood make the game go good
Money out of sight cause fights
Put up or shut up, huh?
Nitt Da Gritt, RGF Productions
Squad
",1.0,Trap Queen,hip_hop,74.0,https://p.scdn.co/mp3-preview/62bf932cdc4d351174128d974397f5093de4f994?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.128,148.075,4.0,https://api.spotify.com/v1/tracks/2d8JP84HNLKhmd6IYOoupQ,track_36,1.0,spotify:track:2d8JP84HNLKhmd6IYOoupQ,0.817,track
0.872,40lZq8sCx7fGBCcCmo38bj,https://api.spotify.com/v1/audio-analysis/1WbuxG1NrZeKn3QiXujSxb,['6hrOM3yfx3SEtARzDWMikb'],Outkast,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.441,1.0,224436.0,0.414,https://api.spotify.com/v1/tracks/1WbuxG1NrZeKn3QiXujSxb,1WbuxG1NrZeKn3QiXujSxb,0.0,4.0,0.16,-6.716,"

Love is a burning thing
And it makes a fiery ring
Bound by a love's desire
I fell into a ring of fire

I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
The ring of fire

The taste of love is sweet
When hearts like our's meet
I fell for you like a child
Oh, but the fire went wild

I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire


I fell into a burning ring of fire
I went down, down, down
And the flames went higher
And it burns, burns, burns
The ring of fire
",0.0,Hey Ya,hip_hop,41.0,https://p.scdn.co/mp3-preview/51be47d73faf474384e97b61a37a3dd94114da1e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0314,135.056,3.0,https://api.spotify.com/v1/tracks/1WbuxG1NrZeKn3QiXujSxb,track_35,1.0,spotify:track:1WbuxG1NrZeKn3QiXujSxb,0.136,track
0.0431,0RySAmM6oDPGSE03X3dzi1,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,['49bzE5vRBRIota4qeHtQM8'],Kanye West,"['AD', 'AE', 'AR', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.64,1.0,178013.0,0.957,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,2UREu1Y8CO4jXkbvqAtP7g,0.0,8.0,0.0789,-2.336,"

The secret side of me I never let you see
I keep it caged but I can't control it
So stay away from me, the beast is ugly
I feel the rage and I just can't hold it
It's scratching on the walls, in the closet, in the halls
It comes awake and I can't control it
Hiding under the bed, in my body, in my head
Why won't somebody come and save me from this? Make it end

I feel it deep within, it's just beneath the skin
I must confess that I feel like a monster
I hate what I've become, the nightmare's just begun
I must confess that I feel like a monster
I, I feel like a monster
I, I feel like a monster

My secret side I keep hid under lock and key
I keep it caged but I can't control it
'Cause if I let him out, he'll tear me up, break me down
Why won't somebody come and save me from this? Make it end!

I feel it deep within, it's just beneath the skin
I must confess that I feel like a monster
I hate what I've become, the nightmare's just begun
I must confess that I feel like a monster
I feel it deep within, it's just beneath the skin
I must confess that I feel like a monster
I, I feel like a monster
I, I feel like a monster

It's hiding in the dark, its teeth are razor sharp
There's no escape for me, it wants my soul, it wants my heart
No one can hear me scream, maybe it's just a dream
Or maybe it's inside of me, stop this monster

I feel it deep within, it's just beneath the skin
I must confess that I feel like a monster
I hate what I've become, the nightmare's just begun
I must confess that I feel like a monster
I feel it deep within, it's just beneath the skin
I must confess that I feel like a monster
I’m gonna lose control, it’s something radical
I must confess that I feel like a monster
I, I feel like a monster
I, I feel like a monster
I, I feel like a monster
I, I feel like a monster
",1.0,Monster,hip_hop,75.0,https://p.scdn.co/mp3-preview/7b31bef137993a2f2a1389e333cfb70df4aefb0d?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0741,134.992,4.0,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,track_11,2.0,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,0.692,track
0.553,1qpPM0i8rJQlHlLy3435Qg,https://api.spotify.com/v1/audio-analysis/0USEeJtdeeJaQ8EIeBB4cz,"['0Repe2EiNjaFAFIukrroUM', '7nhRpW4kicDJMkcL9ovBIt']",Kendrick Lamar,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.8,1.0,175946.0,0.594,https://api.spotify.com/v1/tracks/0USEeJtdeeJaQ8EIeBB4cz,0USEeJtdeeJaQ8EIeBB4cz,0.0,11.0,0.101,-5.671,"

As I walk through this life, I might fall, I might stumble
Whoa-oy
Try to make friends with my pain, 'cause my pain keeps me humble
Whoa-oy

Breathe
Slow and release
Let the air expand your lungs
Let your body bring you peace
To the sea
To the sea I will speak
Tell my troubles to the waves
As they wash my soul clean
Won't you purge me, purge me?
Here as I stand
Down in the gallows my darkness will hang
Hurt me, hurt me
And I will not flinch
Firm in my ground, I will not move an inch

As I walk through this life, I might fall, I might stumble
Whoa-oy
I try to make friends with my pain, 'cause my pain it keeps me humble
Whoa-oy

When I wake up in the morning, sometimes I feel so blue
Like a guitar with a broken string that can't hold a tune
'Cause there are some real pricks around, they're bursting my balloon
And I really need some healing 'cause I find it hard to breathe-in and I'm bleeding all my feelings to you...
Because I'm so, ah, down
But like a roundabout I'm bound to turn it back around
Flip it like a kick flip, flick a switch I'll flip my mood
Coming with the style, that's rude

As I walk through this life, I might fall, I might stumble
Whoa-oy
I try to make friends with my pain, 'cause my pain keeps me humble
Whoa-oy

Humble
Try not to outgrow these boots
Some times I stumble
Try to stay firm in my roots
This world's a jungle
But these trees hold the sweetest fruit
A lesson to be learned, yeah, every time I bruise

B-B-B-Bruise, not a fool but I will make mistakes
T-T-T-Take and I learn every mistake I make
W-W-W-Wait for the wisdom that this fool will create
No one in this world but me decides my fate
(Yeah, yeah, yeah)

F-F-F-Fate, taking control of the reigns
And being the lord in the land of my brain
And I loosen the chains that are causing the pain
Put a stain on my name with the flames like methane
Make it rain down the, rain down the, rain down the change
Then I rise to the top like a bubble champagne
It's so hard to explain, need to use my left brain
I am switching the lanes gonna change, woo

Closure on this roller coaster (Ooh-ah-ooh)
I'm a poster child bipolar
Loner with a smoking motor (Ooh-ah-ooh)
Soldier with a broken holster
Focus, don't go down in smoke (Ooh-ah-ooh)
And choke on coke and overdose
Just stand your ground
Stay humble, proud
And lucky like a four leaf clover

As I walk, I might fall, I might fall
I might fall, fall, fall, fall, fall, fall, fall
Try to make friends with my pain, with my pain
With my pa-pa-pa-pa-pa-pa-pain
Pain
As I walk through this life, I might fall, I might stumble
Whoa-oy
I try to make friends with my pain, 'cause my pain keeps me humble
Whoa-oy
",0.0,Humble,hip_hop,44.0,https://p.scdn.co/mp3-preview/99b3873ab6903143697ee23f105231af782c0ed4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.237,147.999,4.0,https://api.spotify.com/v1/tracks/0USEeJtdeeJaQ8EIeBB4cz,track_3,1.0,spotify:track:0USEeJtdeeJaQ8EIeBB4cz,0.773,track
0.0108,0H3TgvMl989NsWnlgGdTVR,https://api.spotify.com/v1/audio-analysis/0ySdgBRkKVytIzrPTR86Vm,['7qh0Fzuz79iruogSwYTY3G'],Eminem,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",BE,0.481,1.0,179800.0,0.556,https://api.spotify.com/v1/tracks/0ySdgBRkKVytIzrPTR86Vm,0ySdgBRkKVytIzrPTR86Vm,0.000683,6.0,0.368,-9.535,"

You are my one true love
I won't deny it
Believe me, I’d do anything
Just to protect you like I should

But I hate to have you stuck here
When you could live your life, live your life
Without me ‘cause I'm the plague
You're better off
Without me
Without me

I’m sorry we fell in love
I don't deserve you, no, I don't
I told you that from the start
I'll stand forever by your heart

But I hate to have you stuck here
When you could live your life live your life
Without me cause I'm the plague
You're better off
Without me, without me
Without me, without me
Without me, without me
Without me, without me
",0.0,Without Me,hip_hop,10.0,https://p.scdn.co/mp3-preview/7ee0d8d869d4e461499836461540e254767553c4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0306,81.972,4.0,https://api.spotify.com/v1/tracks/0ySdgBRkKVytIzrPTR86Vm,track_9,3.0,spotify:track:0ySdgBRkKVytIzrPTR86Vm,0.3,track
0.641,4acB71ZhsfYGdTdqdbpzLK,https://api.spotify.com/v1/audio-analysis/6csX1JjmeoLhGqMBXGnZF0,['1VbWUxZTRNY2gw3qZ1tg9W'],Kanye West,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.423,1.0,265133.0,0.598,https://api.spotify.com/v1/tracks/6csX1JjmeoLhGqMBXGnZF0,6csX1JjmeoLhGqMBXGnZF0,1.24e-06,5.0,0.34,-7.443,"
Say it's true
There's nothing like me and you
I'm not alone
Tell me you feel it too
And I would run away
I would run away, yeah yeah
I would run away
I would run away with you
Because I, have fallen in love with you
No, never, I'm never gonna stop
Falling in love with you
Close the door
Lay down upon the floor
And by candlelight
Make love to me through the night
Cause I have run away
I have run away, yeah yeah
I have run away, run away,run away
I have run away with you
Because I, have fallen in love with you
No, never, I'm never gonna stop
Falling in love with you
And I would run away
I would run away, yeah yeah
I would run away
I would run away with you
Because I, have fallen in love with you
No, never, i'm never gonna stop
Falling in love with you
With you, my love
With you
Runaway yeah, runaway yeah
Runaway, runaway, runaway, runaway
Runaway yeah, runaway yeah, runaway, runaway, runaway yeah...
With.....you.......
",1.0,Runaway,hip_hop,62.0,https://p.scdn.co/mp3-preview/546052ca252b524a8fcd6f0d79826fd833435f4f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0268,151.972,3.0,https://api.spotify.com/v1/tracks/6csX1JjmeoLhGqMBXGnZF0,track_18,6.0,spotify:track:6csX1JjmeoLhGqMBXGnZF0,0.521,track
